idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	dmb	dsu01	deh	drgn2	ddi	dlg_s	drgur	drgmd	drgru	les	loc	loopcount_pens	lnu	lhw_a	lhwpv_a	liwmy02_a	liwmy_a	lcb_a	liwft_s	lhw	lindi	lunmy_s	lunmy	liwmy_s	liwwh	lcs	lfs	lhwpv_h	liwmy	liwwh72_h	ypr	yemmy	yem_a	ydses_o	yptmp	yempv_a	ymwdt	ysepv_a	yprrt	yse	yemxm_s	yem	ysemy	yiy	yot	ypt	ypp	yempv_s	yivwg	ysv	pdi	poaot	poanc_s	pdinc	pdicm	pdi00	pdiot	poa00	psuwd00	poacm	poanc	poa	psuwdcm	psuot	psu	poanc00_s	poancna_s	poancrg_s	poacm_s	psuwdcm_s	bhl	bchbamtrg_s	bchbaucna_s	bchbarg_s	bchbaucrg_s	bchlgmtrg_s	bchlgrg_s	bchlgucrg_s	bchmtrg_s	bchrg_s	bchucrg_s	bma	bunct_s	bunnc_s	bunmt_s	bunctpc	bunot	bunotmy	bchbaucna02_s	bunct02_s	bhlot	bhl00	bmact_s	bpact_s	bmanc_s	bsa	bsa_s	bsarg_s	bunct	bunctmy	bunctmy_s	bunnc	bunncmy	bed	bunncmy_s	bch00_s	bchdi_s	bchbamtna_s	bch	bch00	bchdi	bchot	bfa	bho	bun	xs01111	xs01112	xs01113	xs01114	xs01115	xs01116	xs01121	xs01122	xs01123	xs01124	xs01125	xs01126	xs01127	xs01131	xs01132	xs01133	xs01134	xs01141	xs01142	xs01143	xs01144	xs01145	xs01146	xs01147	xs01151	xs01152	xs01153	xs01154	xs01155	xs01161	xs01162	xs01163	xs01164	xs01165	xs01166	xs01167	xs01168	xs01169	xs01171	xs01172	xs01173	xs01174	xs01175	xs01176	xs01177	xs01178	xs01181	xs01182	xs01183	xs01184	xs01185	xs01186	xs01191	xs01192	xs01193	xs01194	xs01211	xs01212	xs01213	xs01221	xs01222	xs01223	xs01224	xs02111	xs02121	xs02122	xs02131	xs02211	xs02212	xs02213	xs03111	xs03121	xs03122	xs03123	xs03131	xs03141	xs03211	xs03212	xs03213	xs03221	xs04111	xs04121	xs04311	xs04321	xs04411	xs04421	xs04431	xs04441	xs04511	xs04521	xs04522	xs04531	xs04541	xs04551	xs05111	xs05121	xs05131	xs05211	xs05311	xs05312	xs05313	xs05314	xs05315	xs05316	xs05317	xs05321	xs05331	xs05411	xs05412	xs05413	xs05414	xs05511	xs05521	xs05611	xs05612	xs05621	xs05622	xs06111	xs06121	xs06131	xs06211	xs06221	xs06231	xs06232	xs06233	xs06311	xs07111	xs07112	xs07121	xs07131	xs07141	xs07211	xs07221	xs07231	xs07241	xs07311	xs07321	xs07331	xs07341	xs07351	xs07361	xs08111	xs08211	xs08311	xs09111	xs09112	xs09121	xs09122	xs09131	xs09141	xs09151	xs09211	xs09221	xs09222	xs09231	xs09311	xs09321	xs09331	xs09341	xs09351	xs09411	xs09421	xs09422	xs09423	xs09424	xs09511	xs09521	xs09531	xs09541	xs09611	xs10111	xs10211	xs10311	xs10411	xs10511	xs11111	xs11112	xs11121	xs11211	xs12111	xs12121	xs12131	xs12311	xs12321	xs12322	xs12411	xs12412	xs12521	xs12531	xs12541	xs12551	xs12621	xs12711	xcc	xhcmo	xmp	xpp	xhcmomi	xhcmomc	xhcrt	xed00	xhc	xhcot	xhl00	tpr	tintcbarg_s	tintcccrg_s	tintcchrg_s	tintcdbrg_s	tintcdprg_s	tintceerg_s	tintcfarg_s	tintchkrg_s	tintclgrg_s	tintclprg_s	tintcoarg_s	tintcrg_s	tintcrtrg_s	tintcwmrg_s	tintrchlp_s	tintrchlg_s	twl	tintrch	tsceemy_s	tsctbee_s	tsceepi_s	tsceeui_s	tsceeot_s	tscee_s	tscerpi_s	tscerui_s	tscerot_s	tscer_s	tscsemy_s	tsctbse_s	tscsepi_s	tscsehl_s	tscse_s	tsctbun_s	tscuner_s	tscunee_s	tinty_s	tintaxp_s	tintbit_s	tinit_s	tintbjt_s	tinjt_s	tintp_s	tin_s	tinrg_s	tinna_s	tingt_s	tingtna_s	tingtrg_s	tinta00_s	tintach_s	tintadp_s	tintaee_s	tintb_s	tintbiy_s	tintcmg_s	tintc_s	tintrch_s	kfbcc	kfb	kivho	amrtn	afc	ils_earns	ils_origy	ils_pen	ils_origrepy	ils_bensim	ils_benmt	ils_bennt	ils_ben	ils_taxsim	ils_tax	ils_taxin	ils_taxwl	ils_sicee	ils_sicer	ils_sicct	ils_sicse	ils_sicot	ils_sicdy	ils_dispy	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bed	ils_b1_bsa	ils_b1_bcb	ils_b1_bfa	ils_b1_bho	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_base_tin	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_sic	il_tsctbeese	il_bch00	il_bunnc	il_poanc	il_poacm	il_poacmds	il_psuwdcm	il_tinwkgr	il_tinwk	il_tinwk01	il_tinot	il_tinty	il_tintbiit	il_tintbit	il_tintcmo	il_tintbijt	il_tintbjt	tu_nucfam_HeadID	tu_nucfam_IsDependentChild	dct
1563	156303	0	0	156301	40	0	0	2708.44	2	2	0	3	30	0	0	1	0	0	2	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	0	0	0	0	0	0	0	0	1740.25	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0	0	0	0	0	0	0	0.01	0	0.03	0.01	0.01	0	0	0	0	0.08	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.01	0.03	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.03	0	0	0.01	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	785.7	234.14	0	234.14	0	0	0	1506.11	0	1164.45	248.25	0	0	21	248.25	87.32	160.94	248.25	160.94	87.32	283.33	58.33	0	0	1164.45	0	0	0	0	0	0	0	3	0	1740.25	1740.25	0	1740.25	0	0	0	0	248.25	248.25	248.25	0	0	0	0	234.14	0	234.14	1257.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740.25	0	1740.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482.39	1257.86	234.14	785.7	1740.25	1740.25	1740.25	1740.25	0	1740.25	0	0	0	1506.11	1506.11	1506.11	1164.45	0	1506.11	0	156301	0	13
1564	156401	0	0	156403	40	1	0	3034.86	2	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	3173.4	3173.4	0	0	0	0	0	0	19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.01	0.15	0.01	0	0	0	0	0.02	0	0	0	0	0	0.01	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.16	0	0	0.01	0	0.14	0.02	0	0	0	0	0	0.04	0.01	0	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2897.7	136.19	44.91	2.9	184	683.86	173.86	28.98	886.7	0	0	0	0	0	0	0	0	2989.39	0	2447.73	625.27	3612.17	1056.12	21	625.27	212.81	412.46	625.27	412.46	212.81	283.33	58.33	0	200	2447.73	0	0	0	0	0	0	0	3	0	3173.4	3173.4	0	3173.4	0	0	0	0	625.27	625.27	625.27	0	184	886.7	0	0	0	184	2364.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3173.4	3173.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809.28	2364.12	1070.7	2897.7	3173.4	3173.4	3173.4	2989.39	0	2989.39	3173.4	2989.39	2989.39	0	2989.39	2789.39	2447.73	0	2789.39	3612.17	156401	0	13
1564	156402	156403	156401	0	10	0	3	9766.53	1	2	0	1	30	0	0	1	0	0	6	5	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	40	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.01	0.15	0.01	0	0	0	0	0.02	0	0	0	0	0	0.01	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.16	0	0	0.01	0	0.14	0.02	0	0	0	0	0	0.04	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156401	1	13
1564	156403	0	0	156401	40	0	0	2708.44	2	2	0	3	30	0	0	1	0	0	2	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	0	0	0	0	0	0	0	0	1740.25	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.01	0.15	0.01	0	0	0	0	0.02	0	0	0	0	0	0.01	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.16	0	0	0.01	0	0.14	0.02	0	0	0	0	0	0.04	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	785.7	234.14	0	234.14	0	0	0	1506.11	0	1164.45	248.25	0	0	21	248.25	87.32	160.94	248.25	160.94	87.32	283.33	58.33	0	0	1164.45	0	0	0	0	0	0	0	3	0	1740.25	1740.25	0	1740.25	0	0	0	0	248.25	248.25	248.25	0	0	0	0	234.14	0	234.14	1257.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740.25	0	1740.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482.39	1257.86	234.14	785.7	1740.25	1740.25	1740.25	1740.25	0	1740.25	0	0	0	1506.11	1506.11	1506.11	1164.45	0	1506.11	0	156401	0	13
1565	156501	0	0	156503	40	1	0	2336.59	2	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	3480.5	3480.5	0	0	0	0	0	0	21.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0.01	0.03	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0.22	0	0.02	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2897.7	136.19	44.91	2.9	184	683.86	173.86	28.98	886.7	0	0	0	0	0	0	0	0	3296.5	0	2754.83	738.9	3919.28	1171.17	21	738.9	250.56	488.34	738.9	488.34	250.56	283.33	58.33	0	200	2754.83	0	0	0	0	0	0	0	3	0	3480.5	3480.5	0	3480.5	0	0	0	0	738.9	738.9	738.9	0	184	886.7	0	0	0	184	2557.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3480.5	3480.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922.9	2557.6	1070.7	2897.7	3480.5	3480.5	3480.5	3296.5	0	3296.5	3480.5	3296.5	3296.5	0	3296.5	3096.5	2754.83	0	3096.5	3919.28	156501	0	13
1565	156502	156503	156501	0	10	0	3	9766.53	1	2	0	1	30	0	0	1	0	0	6	5	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	40	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0.01	0.03	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0.22	0	0.02	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156501	1	13
1565	156503	0	0	156501	40	0	0	2708.44	2	2	0	3	30	0	0	1	0	0	2	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	0	0	0	0	0	0	0	0	1740.25	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0.01	0.03	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0.22	0	0.02	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	785.7	234.14	0	234.14	0	0	0	1506.11	0	1164.45	248.25	0	0	21	248.25	87.32	160.94	248.25	160.94	87.32	283.33	58.33	0	0	1164.45	0	0	0	0	0	0	0	3	0	1740.25	1740.25	0	1740.25	0	0	0	0	248.25	248.25	248.25	0	0	0	0	234.14	0	234.14	1257.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740.25	0	1740.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482.39	1257.86	234.14	785.7	1740.25	1740.25	1740.25	1740.25	0	1740.25	0	0	0	1506.11	1506.11	1506.11	1164.45	0	1506.11	0	156501	0	13
1566	156601	0	0	156603	40	1	0	1526.94	2	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	3787.61	3787.61	0	0	0	0	0	0	22.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.04	0	0.01	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0.07	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0.03	0	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2897.7	136.19	44.91	2.9	184	683.86	173.86	28.98	886.7	0	0	0	0	0	0	0	0	3603.6	0	3061.93	852.53	4226.38	1309.36	21	852.53	288.3	564.23	852.53	564.23	288.3	283.33	58.33	0	200	3061.93	0	0	0	0	0	0	0	3	0	3787.61	3787.61	0	3787.61	0	0	0	0	852.53	852.53	852.53	0	184	886.7	0	0	0	184	2751.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3787.61	3787.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036.53	2751.07	1070.7	2897.7	3787.61	3787.61	3787.61	3603.6	0	3603.6	3787.61	3603.6	3603.6	0	3603.6	3403.6	3061.93	0	3403.6	4226.38	156601	0	13
1566	156602	156603	156601	0	10	0	3	9766.53	1	2	0	1	30	0	0	1	0	0	6	5	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	40	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.04	0	0.01	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0.07	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156601	1	13
1566	156603	0	0	156601	40	0	0	2708.44	2	2	0	3	30	0	0	1	0	0	2	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	0	0	0	0	0	0	0	0	1740.25	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.04	0	0.01	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0.07	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	785.7	234.14	0	234.14	0	0	0	1506.11	0	1164.45	248.25	0	0	21	248.25	87.32	160.94	248.25	160.94	87.32	283.33	58.33	0	0	1164.45	0	0	0	0	0	0	0	3	0	1740.25	1740.25	0	1740.25	0	0	0	0	248.25	248.25	248.25	0	0	0	0	234.14	0	234.14	1257.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740.25	0	1740.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482.39	1257.86	234.14	785.7	1740.25	1740.25	1740.25	1740.25	0	1740.25	0	0	0	1506.11	1506.11	1506.11	1164.45	0	1506.11	0	156601	0	13
