idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
283	28301	0	0	28302	60	1	0	10	2	0	0	0	0	0	2	6	0	0	0	0	0	15	0	0	0	84	0	0	0	530.87	530.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679.17	339.59	8.41	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	98.38	40.32	9.73	12.35	0	160.78	0	0	0	0	0	0	0	0	0	370.1	0	370.1	0	0	185.05	33.31	33.31	0	0	0	270.4	0	0	0	0	0	530.87	0	530.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.4	0	270.4	232.85	0	232.85	0	0	0	0	0	0	0	0	0	0	49.85	539	156.49	1055.56	0.12	0	55	0.36	812.31	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530.87	530.87	348	348	0	0	530.87	348	270.4	270.4	0	270.4	0	0	160.78	0	0	160.78	447.69	530.87	530.87	0	0	0	0	0	0	0	0	0	348	0	0	0	348	0	0	530.87	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	431.18	447.69	530.87	0	0	370.1	530.87	370.1	0	370.1	99.69	0	370.1	348	447.69	0	0	99.69	99.69	28301	0	0
283	28302	0	0	28301	61	0	0	10	2	0	0	0	0	0	7	6	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.05	33.31	33.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812.31	812.31	0	0	0	812.31	0	0	0	0	0	0	0	0	0	0	812.31	0	0	0	0	0	0	0	0	0	0	0	812.31	0	0	0	812.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812.31	0	0	0	0	812.31	0	0	0	0	0	0	0	0	0	0	0	812.31	812.31	0	0	0	812.31	28301	0	1
283	28303	28302	28301	0	25	1	0	10	1	0	0	0	0	0	9	6	0	0	0	0	0	15	0	0	0	26	118.72	118.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.28	21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.44	0	102.44	18.44	0	0	0	0	0	0	0	9.22	0	0	0	0	0	0	0	0	118.72	11.59	1.78	2.91	16.28	118.72	11.59	7.72	2.29	0	0	21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.22	9.22	0	7.94	7.94	0	18.44	18.44	102.44	18.44	0	0	0	0	0	0	93.22	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.72	118.72	0	0	0	0	118.72	0	9.22	9.22	0	9.22	0	16.28	0	0	21.6	16.28	93.22	118.72	118.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.5	93.22	118.72	0	102.44	102.44	118.72	102.44	102.44	0	93.22	0	102.44	0	93.22	0	0	93.22	93.22	28303	0	0
283	28304	28302	28301	0	25	1	0	10	1	0	0	0	0	0	5	-1	0	0	0	0	0	15	0	0	0	-1	177.79	177.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.37	32.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.41	0	153.41	27.61	0	0	0	0	0	0	0	13.81	0	0	0	0	0	0	0	0	177.79	17.35	2.67	4.36	24.37	177.79	17.35	11.56	3.43	0	0	32.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.81	13.81	0	11.89	11.89	0	27.61	27.61	153.41	27.61	0	0	0	0	0	0	139.6	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.79	177.79	0	0	0	0	177.79	0	13.81	13.81	0	13.81	0	24.37	0	0	32.34	24.37	139.6	177.79	177.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.18	139.6	177.79	0	153.41	153.41	177.79	153.41	153.41	0	139.6	0	153.41	0	139.6	0	0	139.6	139.6	28304	0	0
284	28401	0	0	28402	35	1	0	10	2	0	0	0	0	0	2	2	0	0	0	0	0	15	0	0	0	50	0	0	0	3303.26	3303.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3303.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	98.38	40.32	9.73	12.35	0	160.78	0	0	0	0	0	0	0	0	0	3142.49	0	3142.49	0	120.07	1571.24	282.82	46.34	240.13	0	364.23	270.4	0	0	0	0	0	3303.26	0	3303.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.4	0	270.4	232.85	0	232.85	0	0	0	0	0	364.23	0	240.13	0	360.2	1253.93	539	1571.24	1055.56	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3303.26	3303.26	0	0	0	0	3303.26	0	634.63	634.63	0	634.63	0	0	160.78	0	0	160.78	2507.86	3303.26	3303.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3303.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795.4	2507.86	3303.26	0	0	3142.49	3303.26	3142.49	0	3142.49	2507.86	0	3142.49	0	2507.86	0	0	2507.86	2507.86	28401	0	0
284	28402	0	0	28401	28	0	0	10	2	0	0	0	0	0	7	5	0	0	0	0	0	15	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.07	1571.24	282.82	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.07	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28401	0	1
285	28501	0	0	28502	27	1	0	10	1	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	45	1558.48	1558.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.67	283.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1344.81	0	1344.81	242.07	91.51	0	0	0	99.53	0	91.51	121.03	0	0	0	0	0	0	0	0	1558.48	152.11	23.38	38.18	213.67	1558.48	152.11	101.3	30.08	0	0	283.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.03	121.03	0	104.22	104.22	0	46.34	46.34	1344.81	242.07	91.51	0	0	0	0	191.04	1132.27	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1558.48	1558.48	0	0	0	0	1558.48	0	212.54	212.54	0	212.54	0	213.67	0	0	283.49	213.67	1132.27	1558.48	1558.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1558.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426.21	1132.27	1558.48	0	1344.81	1344.81	1558.48	1344.81	1344.81	0	1132.27	0	1344.81	0	1132.27	0	0	1132.27	1132.27	28502	0	1
285	28502	0	0	28501	25	0	0	10	1	0	0	0	0	0	3	6	0	0	0	0	0	15	0	0	0	41	1739.85	1739.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.53	360.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1501.31	0	1501.31	270.24	107.55	0	0	0	99.53	0	107.55	135.12	0	0	0	0	0	0	0	0	1739.85	169.81	26.1	42.63	238.53	1739.85	169.81	113.09	33.58	42.63	1.74	360.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.12	135.12	0	116.35	116.35	0	46.34	46.34	1501.31	270.24	107.55	0	0	199.06	0	207.08	1258.64	539	1423.06	1055.56	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739.85	1739.85	0	0	0	0	1739.85	0	242.67	242.67	0	242.67	0	238.53	0	0	360.84	238.53	1258.64	1739.85	1739.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481.2	1258.64	1739.85	0	1501.31	1501.31	1739.85	1501.31	1501.31	0	1258.64	0	1501.31	0	1258.64	0	0	1258.64	1258.64	28502	0	0
286	28601	0	0	28602	56	1	0	10	2	0	0	0	0	0	3	8	0	0	0	0	0	15	0	0	0	37	2221.28	2221.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.54	460.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1916.74	0	1916.74	0	136.69	1785.6	321.41	46.34	146.73	0	150.13	172.51	0	0	0	0	0	0	0	0	2221.28	216.8	33.32	54.42	304.54	2221.28	216.8	144.38	42.87	54.42	2.22	460.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.51	172.51	0	148.55	148.55	0	0	46.34	1916.74	345.01	150.13	0	0	273.38	0	283.42	1488.21	539	1785.6	1055.56	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221.28	2221.28	0	0	0	0	2221.28	0	322.64	322.64	0	322.64	0	304.54	0	0	460.69	304.54	1594.1	2221.28	2221.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627.18	1594.1	2221.28	0	1916.74	1916.74	2221.28	1916.74	1916.74	0	1594.1	0	1916.74	0	1594.1	0	0	1594.1	1594.1	28601	0	0
286	28602	0	0	28601	48	0	0	10	2	0	0	0	0	0	3	9	0	0	0	0	0	15	0	0	0	37	1917.32	1917.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.87	397.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1654.46	0	1654.46	0	136.69	1785.6	321.41	46.34	126.65	0	123.25	148.9	0	0	0	0	0	0	0	0	1917.32	187.13	28.76	46.97	262.87	1917.32	187.13	124.63	37	46.97	1.92	397.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.9	148.9	0	128.22	128.22	0	0	46.34	1654.46	297.8	123.25	0	0	0	0	263.34	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917.32	1917.32	0	0	0	0	1917.32	0	272.15	272.15	0	272.15	0	262.87	0	0	397.65	262.87	1382.31	1917.32	1917.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535.01	1382.31	1917.32	0	1654.46	1654.46	1917.32	1654.46	1654.46	0	1382.31	0	1654.46	0	1382.31	0	0	1382.31	1382.31	28601	0	1
287	28701	0	0	28702	46	1	0	10	2	0	0	0	0	0	2	7	0	0	0	0	0	15	0	0	0	40	0	0	0	737.47	737.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	212	0	0	16.67	0	340	0	0	0	0	0	0	0	0	0	0	595.03	297.52	7.37	304.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	98.38	40.32	9.73	12.35	0	160.78	0	0	0	0	0	0	0	0	0	576.69	0	576.69	0	-92.67	288.35	51.9	46.34	-92.67	92.67	-185.34	270.4	0	0	0	0	0	737.47	0	737.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.4	0	270.4	232.85	0	232.85	0	0	0	0	0	0	185.34	-185.34	393.62	-185.34	169.24	539	282.17	1055.56	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737.47	737.47	873.55	873.55	0	0	737.47	873.55	85.06	85.06	0	85.06	0	0	160.78	0	0	160.78	1365.18	737.47	737.47	0	552	16.67	0	0	0	0	0	0	304.88	0	568.67	0	304.88	0	0	737.47	0	0	0	0	0	0	0	0	0	0	0	0	16.67	304.88	552	0	0	245.84	1365.18	737.47	0	0	576.69	737.47	576.69	0	576.69	491.63	0	1128.69	873.55	1365.18	0	0	1043.63	1043.63	28701	0	0
287	28702	0	0	28701	43	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92.67	288.35	51.9	46.34	-92.67	92.67	-185.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-185.34	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-185.34	-185.34	0	-185.34	0	0	0	0	0	0	185.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-185.34	185.34	0	0	0	0	0	0	0	0	185.34	0	0	0	185.34	0	0	185.34	185.34	28701	0	1
287	28703	28702	28701	0	14	0	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28701	1	0
287	28704	28702	28701	0	6	0	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28701	1	0
288	28801	0	0	28802	59	1	0	10	2	0	0	0	0	0	4	3	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	184.34	1055.56	0.12	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28801	0	0
