idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	ysemy	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc_s	pdiuc	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bchcc_s	bed00_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	i_bchcc_ipc	i_bchcc_ilt	i_bchcc_01	i_bchcc_02	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
193	19301	0	0	19302	55	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1314.31	236.58	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19302	0	1
193	19302	0	0	19301	69	1	0	10	2	0	0	0	0	0	2	-1	0	0	0	0	0	0	15	0	0	0	55	0	0	0	642.29	642.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894.65	0	0	0	0	1894.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2628.61	0	2628.61	0	0	1314.31	236.58	46.34	0	0	0	521.09	0	0	0	0	0	0	642.29	0	642.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.09	178.77	342.32	448.72	153.94	294.78	0	46.34	1986.32	357.54	157.26	0	0	0	0	0	1007.93	674	0	12	0	0	0	0	0	0	0	0	1007.93	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	667.86	-667.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642.29	642.29	91.67	0	91.67	1894.65	2536.95	1986.32	521.09	521.09	0	521.09	0	0	0	0	0	0	2107.52	2628.61	2628.61	0	0	0	1986.32	0	0	0	0	0	0	0	0	1986.32	0	0	0	642.29	0	0	0	0	0	0	0	1986.32	0	0	0	0	0	0	0	0	0	521.09	2107.52	642.29	0	1986.32	2536.95	2628.61	2628.61	1986.32	642.29	2015.86	1894.65	2536.95	91.67	2107.52	1894.65	0	0	2015.86	2015.86	19302	0	0
193	19303	19301	19302	0	31	0	0	10	1	0	0	0	0	0	2	2	0	0	0	0	0	0	15	0	0	0	40	0	0	0	2364.78	2364.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2364.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	131.76	54	11.27	16.54	0	213.57	0	0	0	0	0	0	0	0	0	2151.21	0	2151.21	387.22	46.11	0	0	0	0	0	46.11	342.32	0	0	0	0	0	0	2364.78	0	2364.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.32	0	342.32	294.78	0	294.78	46.34	0	0	0	0	113.95	0	46.11	0	46.11	1762.78	674	0	12	0	1562.72	1375	0.15	0	45	0.44	0	1762.78	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1088.78	-1088.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2364.78	2364.78	0	0	0	0	2364.78	0	388.43	388.43	0	388.43	0	0	213.57	0	0	213.57	1762.78	2364.78	2364.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2364.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	1762.78	2364.78	0	0	2151.21	2364.78	2151.21	0	2151.21	1762.78	0	2151.21	0	1762.78	0	0	0	1762.78	1762.78	19303	0	0
194	19401	0	0	0	70	1	0	10	5	0	0	0	0	0	4	8	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1678.2	0	0	0	0	1678.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440.17	220.08	5.95	226.04	0	0	1678.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1769.86	0	1769.86	318.58	135.08	0	0	0	0	0	135.08	159.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.29	159.29	0	137.16	137.16	0	46.34	46.34	1769.86	318.58	135.08	0	0	135.08	0	135.08	1383.83	674	0	12	0	491.55	1375	0.12	0	55	0.36	0	1383.83	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	709.83	-709.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.71	226.04	91.67	1678.2	1678.2	1995.9	294.36	294.36	0	294.36	0	0	0	0	0	0	1701.54	1769.86	1769.86	0	0	0	1769.86	0	0	0	0	0	226.04	0	0	1769.86	226.04	0	0	0	0	0	0	0	0	0	0	1769.86	0	0	0	0	0	226.04	0	0	0	294.36	1701.54	0	0	1769.86	1678.2	1769.86	1769.86	1769.86	0	1383.83	1678.2	1678.2	317.71	1701.54	1678.2	0	0	1383.83	1383.83	19401	0	0
194	19402	0	0	19403	38	1	0	10	2	0	0	0	0	0	2	1	0	0	0	0	0	0	15	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.67	0	0	0	0	674	0	12	0	0	0	0	0	0	0	0	0	800	500	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	288	0.33	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	95	193	0	0	0	0	0	0	0	0	788	788	0	0	0	788	0	0	0	0	0	0	0	0	0	0	788	0	0	0	788	0	0	0	0	0	0	0	0	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	0	0	0	788	0	0	0	0	0	0	0	0	0	0	288	788	788	0	0	0	288	288	19402	0	0
194	19403	0	19401	19402	36	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19402	0	1
194	19404	19403	19402	0	3	0	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19402	1	0
195	19501	0	0	19502	68	1	0	10	2	0	0	0	0	0	4	8	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617.32	0	0	0	0	1617.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1708.99	0	1708.99	0	0.79	854.49	153.81	86.79	1.59	0	2.38	153.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.81	153.81	0	132.45	132.45	0	0	46.34	1708.99	307.62	128.84	0	0	1.59	0	2.38	730.17	674	0	12	0	808.66	1375	0.12	0	40	0.5	0	730.17	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	112.34	-112.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.67	0	91.67	1617.32	1617.32	1708.99	156.19	156.19	0	156.19	0	0	0	0	0	0	1552.8	1708.99	1708.99	0	0	0	1708.99	0	0	0	0	0	0	0	0	1708.99	0	0	0	0	0	0	0	0	0	0	0	1708.99	0	0	0	0	0	0	0	0	0	156.19	1552.8	0	0	1708.99	1617.32	1708.99	1708.99	1708.99	0	1461.13	1617.32	1617.32	91.67	1552.8	1617.32	0	0	1461.13	1461.13	19501	0	0
195	19502	0	0	19501	63	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	854.49	153.81	86.79	0	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.79	0.79	0	0.79	0	0	0	0	0	0	-0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	-0.79	0	0	0	0	0	0	0	0	-0.79	0	0	0	-0.79	0	0	0	-0.79	-0.79	19501	0	1
196	19601	0	0	19602	84	1	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1907.46	0	220.01	0	0	1907.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1907.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1999.12	0	1999.12	0	153.31	1947.77	350.6	46.34	157.35	0	158.58	179.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.92	179.92	0	154.93	154.93	0	0	46.34	1999.12	359.84	158.58	0	0	306.62	0	310.67	1527.49	674	0	12	0	1856.11	1375	0.15	0	40	0.5	0	1527.49	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1706.99	-1706.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.68	0	311.68	1907.46	1907.46	2219.13	338.5	338.5	0	338.5	0	0	0	0	0	0	1880.64	1999.12	1999.12	0	0	0	2219.13	0	0	0	0	0	0	0	0	2219.13	0	0	0	0	0	0	0	0	0	0	0	2219.13	0	0	0	0	0	0	0	0	0	338.5	1880.64	0	0	1999.12	1907.46	1999.12	1999.12	1999.12	0	1568.96	2127.47	1907.46	311.68	1880.64	1907.46	0	0	1788.97	1788.97	19601	0	0
196	19602	0	0	19601	83	0	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1804.75	0	220.01	0	0	1804.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1804.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1896.42	0	1896.42	0	153.31	1947.77	350.6	46.34	149.27	0	148.05	170.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.68	170.68	0	146.97	146.97	0	0	46.34	1896.42	341.36	148.05	0	0	0	0	302.58	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.68	0	311.68	1804.75	1804.75	2116.43	318.73	318.73	0	318.73	0	0	0	0	0	0	1797.71	1896.42	1896.42	0	0	0	2116.43	0	0	0	0	0	0	0	0	2116.43	0	0	0	0	0	0	0	0	0	0	0	2116.43	0	0	0	0	0	0	0	0	0	318.73	1797.71	0	0	1896.42	1804.75	1896.42	1896.42	1896.42	0	1486.03	2024.76	1804.75	311.68	1797.71	1804.75	0	0	1706.04	1706.04	19601	0	1
197	19701	0	0	0	46	1	0	10	1	0	0	0	0	0	2	1	0	0	0	0	0	0	15	0	0	0	55	0	0	0	5302.99	5302.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5302.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	131.76	54	11.27	16.54	0	213.57	0	0	0	0	0	0	0	0	0	5089.42	0	5089.42	916.1	574.98	0	0	0	0	0	574.98	342.32	0	0	0	0	0	0	5302.99	0	5302.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.32	0	342.32	294.78	0	294.78	46.34	0	0	0	0	672.21	0	574.98	0	574.98	4172.11	674	0	12	0	5089.42	1925	0.2	0	35	0.57	0	4172.11	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3498.11	-3498.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5302.99	5302.99	0	0	0	0	5302.99	0	917.31	917.31	0	917.31	0	0	213.57	0	0	213.57	4172.11	5302.99	5302.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5302.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130.88	4172.11	5302.99	0	0	5089.42	5302.99	5089.42	0	5089.42	4172.11	0	5089.42	0	4172.11	0	0	0	4172.11	4172.11	19701	0	0
198	19801	0	0	19802	51	1	0	10	2	0	0	0	0	0	3	8	0	0	0	0	0	0	15	0	0	0	30	3469.98	3469.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	475.73	710.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2994.24	0	2994.24	0	60.78	1497.12	269.48	46.34	214.24	0	260.57	269.48	0	0	0	0	0	0	0	0	0	3469.98	338.67	52.05	85.01	475.73	3469.98	338.67	225.55	57.95	85.01	3.47	710.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.48	269.48	0	232.05	232.05	0	0	46.34	2994.24	538.96	260.57	0	92.67	121.57	707.79	275.02	821.39	674	0	12	0	748.56	1375	0.12	0	55	0.36	0	821.39	800	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	193	0	325.33	0.38	0.59	0	0	0	0.03	442.18	-116.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3469.98	3469.98	25	0	25	0	3469.98	25	530.06	530.06	0	530.06	0	475.73	0	0	710.65	475.73	2489.18	3469.98	3469.98	0	0	25	0	0	0	0	0	0	0	0	25	0	0	0	3469.98	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	1005.79	2489.18	3469.98	0	2994.24	2994.24	3469.98	2994.24	2994.24	0	2464.18	0	2994.24	25	2489.18	0	0	0	2464.18	2464.18	19801	0	0
