idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	lhwsr_s	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lhw	lunmy_s	lnu	liwmy_a	yemmc_s	yemmwmy_s	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yemmy	yemmw_s	ysemy	yiy	yot	ypr	ysv	yivag00_s	yivag01_s	yseev	pdiuc_s	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc	poa	bwkmcee_s	bwkmcst_s	bwkmceemy_s	bwkmcstmy_s	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bsvca_s	bchcc_s	bed00_s	boa	tscctse_s	tscctee_s	tsccter_s	tintace_s	tscse_s	tscee00_s	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscee01_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintaeear_s	tinta_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_revloss	i_mc_rand_1	i_mc_rand_2	i_mc_rand_3	i_mc_rand_4	i_lma1	i_lma2	i_lmamy	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_yem_orig	i_bwkmcee_s	i_yemmc_s	i_diff	i_hourprop	i_min_wage_prop	i_bwalcee_s	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tscee00pj	i_tscee00tj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_bksic_s	i_smfirm	i_bksicer_s	i_smfirmer	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintapj	i_tintatj	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	il_bsvca_inctest	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
258	25801	0	0	25802	22	0	4	10	1	0	0	0	0	0	3	5	0	0	0	0	0	0	0	15	37	0	0	0	0	0	168.25	168.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88	3.77	0	0	23.07	0	0	0	0	0	0	0	0	20.18	23.07	26.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.25	168.25	2.88	0	2.88	0.49	0	0	0	0	0	0	0	13.33	0	0	0	0	0	0	0.68	0.04	0.4	0	0.12	0.48	0.84	0	0	0	0	168.25	0	0	0	0.93	0.07	0	168.25	16.42	2.52	4.12	23.07	168.25	16.42	10.94	2.81	0	0	30.17	0	0	0	0	0	23.07	0	0	0	0	0	0	0	0	0	0	0	0	2.88	0	3.77	13.33	13.33	0	11.47	11.47	0	168.25	0	0.49	0.49	2.88	0.49	0	0	0	0	0	0	134.74	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.25	168.25	0	0	0	0	168.25	0	13.33	13.33	0	13.33	0	20.18	0	6.65	26.4	20.18	134.74	168.25	168.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.51	134.74	168.25	0	148.06	171.13	168.25	2.88	171.13	0	134.74	0	148.06	0	134.74	0	0	0	134.74	134.74	0	25802	0	1
258	25802	0	0	25801	22	1	4	10	1	0	0	0	0	0	3	7	0	0	0	0	0	0	0	15	37	0	0	0	0	0	1362.92	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.36	30.55	0	0	186.86	0	0	0	0	0	0	0	0	163.5	186.86	213.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.92	1362.92	23.36	0	23.36	3.97	0	0	0	0	0	0	0	107.95	0	0	0	0	0	0	0.25	0.4	0.55	0	0.86	0.01	0.16	0	0	0	0	1362.92	0	0	0	0.93	0.57	0	1362.92	133.02	20.44	33.39	186.86	1362.92	133.02	88.59	22.76	0	0	244.37	0	0	0	0	0	186.86	0	0	0	0	0	0	0	0	0	0	0	0	23.36	0	30.55	107.95	107.95	0	92.96	92.96	0	1362.92	0	3.97	3.97	23.36	3.97	0	0	0	0	0	0	1091.47	674	0	12	0	673.74	1500	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417.47	-417.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.92	1362.92	0	0	0	0	1362.92	0	107.95	107.95	0	107.95	0	163.5	0	53.9	213.83	163.5	1091.47	1362.92	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.45	1091.47	1362.92	0	1199.42	1386.28	1362.92	23.36	1386.28	0	1091.47	0	1199.42	0	1091.47	0	0	0	1091.47	1091.47	0	25802	0	0
259	25901	0	0	25902	34	1	0	10	3	0	0	0	0	0	2	7	0	0	0	0	0	0	0	15	72	0	0	0	0	0	0	0	0	1755.05	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	8.33	0	193	0	0	0	0	0	0	0	0	0	0	0	28.39	14.2	0.39	14.59	0	500	25	0	0	0	0	0	246.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	152.26	62.4	13.03	19.11	0	0	0	0	0	0	0	0	0	0	0	1508.26	0	1508.26	256.4	-46.34	0	0	0	0	46.34	-46.34	362.32	0	0	0	0	0	0	0.17	0.62	0.07	0	0.96	0.41	0.86	0	1755.05	0	1755.05	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.32	0	362.32	312	0	312	0	0	43.76	0	0	0	0	0	92.67	-92.67	558.79	-46.34	596.14	674	0	12	0	608.42	1500	0.12	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	325.33	0.38	0.59	0	0	0	0.03	0	0	0	0	0	0	0	0	0	124	193	0	0	0	8.33	0	0	1755.05	1755.05	864.92	339.92	525	0	1755.05	864.92	315.99	315.99	0	315.99	0	0	246.79	0	0	246.79	2057.19	1755.05	1755.05	0	817	33.33	0	0	0	0	0	0	14.59	0	850.33	0	14.59	0	0	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	33.33	14.59	817	0	0	562.78	2057.19	1755.05	0	0	1508.26	1755.05	1508.26	0	1508.26	1192.27	0	1825.26	864.92	2057.19	0	0	0	1509.27	1509.27	14.59	25901	0	0
259	25902	0	0	25901	22	0	0	10	1	0	0	0	0	0	9	7	0	0	0	0	0	0	0	15	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-46.34	0	0	0	0	46.34	-46.34	0	0	0	0	0	0	0	0.61	0.39	0.17	0	0.72	0.5	0.28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-46.34	46.34	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-46.34	-46.34	0	-46.34	0	0	0	0	0	0	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-46.34	46.34	0	0	0	0	0	0	0	0	46.34	0	0	0	46.34	0	0	0	46.34	46.34	0	25901	0	1
259	25903	25902	25901	0	7	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0.57	0.8	0	0.26	0.5	0.73	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25901	1	0
260	26001	0	0	26002	85	1	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348.42	0	229.91	0	1348.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1448.42	0	1448.42	0	104.12	1598.69	271.78	43.76	94.33	0	90.22	130.36	0	0	0	0	0	0	0.24	0.85	0.46	0	0.68	0.29	0.91	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.36	130.36	0	112.25	112.25	0	0	0	0	43.76	1448.42	246.23	90.22	0	0	208.24	0	198.45	1250.69	674	0	12	0	1498.69	1500	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1153.38	-1153.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329.91	0	329.91	1348.42	1348.42	1678.33	220.58	220.58	0	220.58	0	0	0	0	0	0	1457.75	1448.42	1448.42	0	0	0	1678.33	0	0	0	0	0	0	0	0	1678.33	0	0	0	0	0	0	0	0	0	0	0	1678.33	0	0	0	0	0	0	0	0	0	220.58	1457.75	0	0	1448.42	1348.42	1448.42	1448.42	1448.42	0	1127.84	1578.33	1348.42	329.91	1457.75	1348.42	0	0	1357.75	1357.75	1348.42	26001	0	0
260	26002	0	0	26001	81	0	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648.96	0	229.91	0	1648.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1748.96	0	1748.96	0	104.12	1598.69	271.78	43.76	113.91	0	118.02	157.41	0	0	0	0	0	0	0.55	0.64	0.74	0	0.93	0.02	0.12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.41	157.41	0	135.54	135.54	0	0	0	0	43.76	1748.96	297.32	118.02	0	0	0	0	218.02	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329.91	0	329.91	1648.96	1648.96	1978.87	275.42	275.42	0	275.42	0	0	0	0	0	0	1703.44	1748.96	1748.96	0	0	0	1978.87	0	0	0	0	0	0	0	0	1978.87	0	0	0	0	0	0	0	0	0	0	0	1978.87	0	0	0	0	0	0	0	0	0	275.42	1703.44	0	0	1748.96	1648.96	1748.96	1748.96	1748.96	0	1373.53	1878.87	1648.96	329.91	1703.44	1648.96	0	0	1603.44	1603.44	1648.96	26001	0	1
261	26101	0	0	26102	55	1	0	10	2	0	0	0	0	0	3	7	0	0	0	0	0	0	0	15	58	0	0	0	0	0	3217.28	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.14	82.36	0	0	0	0	0	0	0	0	0	0	0	385.95	0	576.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2831.33	0	2831.33	0	164.24	2248.68	382.28	43.76	206.8	0	218.14	254.82	0	0	0	0	0	0	0.05	0.66	0.28	0	0.51	0.13	0.74	0	0	0	0	3217.28	0	0	0	1	1	0	3217.28	314.01	48.26	78.82	441.09	3217.28	314.01	209.12	53.73	78.82	3.22	658.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.14	0	82.36	254.82	254.82	0	219.43	219.43	0	0	0	0	43.76	2831.33	481.33	218.14	0	0	328.49	0	371.04	1882.06	674	0	12	0	2248.68	1500	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2416.12	-2416.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3217.28	3217.28	0	0	0	0	3217.28	0	472.96	472.96	0	472.96	0	385.95	0	137.5	576.54	385.95	2358.37	3217.28	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858.91	2358.37	3217.28	0	2831.33	2831.33	3217.28	2831.33	2831.33	0	2358.37	0	2831.33	0	2358.37	0	0	0	2358.37	2358.37	0	26101	0	0
261	26102	0	0	26101	54	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	0	0	15	37	0	0	0	0	0	1893.15	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.44	42.43	0	0	0	0	0	0	0	0	0	0	0	227.11	0	297.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1666.04	0	1666.04	0	164.24	2248.68	382.28	43.76	121.69	0	110.35	149.94	0	0	0	0	0	0	0.79	0.99	0.19	0	0.58	0.78	0.98	0	0	0	0	1893.15	0	0	0	0.93	0.79	0	1893.15	184.77	28.4	46.38	259.55	1893.15	184.77	123.05	31.62	0	0	339.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.44	0	42.43	149.94	149.94	0	129.12	129.12	0	0	0	0	43.76	1666.04	283.23	110.35	0	0	0	0	285.93	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893.15	1893.15	0	0	0	0	1893.15	0	260.29	260.29	0	260.29	0	227.11	0	74.87	297.01	227.11	1405.75	1893.15	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487.4	1405.75	1893.15	0	1666.04	1666.04	1893.15	1666.04	1666.04	0	1405.75	0	1666.04	0	1405.75	0	0	0	1405.75	1405.75	0	26101	0	1
262	26201	0	0	0	29	0	6	10	1	0	0	0	0	0	5	9	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	768	384	10.55	394.55	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.51	0.02	0	0.04	0.55	0.06	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.67	0	0	0	0	674	0	12	0	144	1500	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	288	0.33	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	95	193	0	0	0	0	0	0	0	0	1182.55	682.55	500	0	0	1182.55	0	0	0	0	0	0	0	0	0	0	1182.55	0	0	0	788	0	0	0	0	0	0	0	394.55	0	788	0	394.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394.55	788	0	0	0	1182.55	0	0	0	0	0	0	0	0	0	0	288	1182.55	1182.55	0	0	0	288	288	394.55	26201	0	0
262	26202	26201	0	0	2	1	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0.66	0.04	0	0.8	0.18	0.56	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26201	1	0
