idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
254	25402	0	0	25401	43	1	0	10	1	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	37	2529.59	2529.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.81	524.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2182.78	0	2182.78	392.9	177.4	0	0	0	0	177.4	196.45	0	0	0	0	0	0	0	0	2529.59	246.89	37.94	61.97	346.81	2529.59	246.89	164.42	48.82	61.97	2.53	524.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.45	196.45	0	169.17	169.17	0	46.34	46.34	2182.78	392.9	177.4	0	0	309.64	0	177.4	1808.93	539	1962.49	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2529.59	2529.59	0	0	0	0	2529.59	0	373.85	373.85	0	373.85	0	346.81	0	0	524.64	346.81	1808.93	2529.59	2529.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2529.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720.66	1808.93	2529.59	0	2182.78	2182.78	2529.59	2182.78	2182.78	0	1808.93	0	2182.78	0	1808.93	0	0	1808.93	1808.93	25402	0	0
255	25501	0	0	25502	54	1	0	10	2	0	0	0	0	0	2	6	0	0	0	0	0	15	0	0	0	50	0	0	0	1386.39	1386.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	93.7	38.4	9.26	11.76	0	153.12	0	0	0	0	0	0	0	0	0	1233.27	0	1233.27	0	0	616.63	110.99	46.34	0	0	261.73	0	0	0	0	0	1386.39	0	1386.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.73	0	261.73	225.38	0	225.38	0	0	0	0	0	8.94	0	0	0	0	485.77	539	616.63	1038.94	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386.39	1386.39	0	0	0	0	1386.39	0	261.73	261.73	0	261.73	0	0	153.12	0	0	153.12	971.54	1386.39	1386.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414.85	971.54	1386.39	0	0	1233.27	1386.39	1233.27	0	1233.27	971.54	0	1233.27	0	971.54	0	0	971.54	971.54	25501	0	0
255	25502	0	0	25501	47	0	0	10	2	0	0	0	0	0	9	6	0	0	0	0	0	15	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616.63	110.99	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25501	0	1
256	25601	0	0	25602	77	1	0	10	2	0	0	0	0	0	4	1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	1379.04	0	0	0	0	1379.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1379.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1379.04	0	1379.04	0	117.2	1595.48	287.19	46.34	101.3	95.02	124.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.11	124.11	0	106.88	106.88	0	0	46.34	1379.04	248.23	95.02	0	0	234.4	0	218.5	1334.69	539	1595.48	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	0	203.5	1379.04	1379.04	1582.54	219.13	219.13	0	219.13	0	0	0	0	0	0	1363.41	1379.04	1379.04	0	0	0	1582.54	0	0	0	0	0	0	0	0	1582.54	0	0	0	0	0	0	0	0	0	0	0	1582.54	0	0	0	0	0	0	0	0	0	219.13	1363.41	0	0	1379.04	1379.04	1379.04	1379.04	1379.04	0	1159.91	1582.54	1379.04	203.5	1363.41	1379.04	0	1363.41	1363.41	25601	0	0
256	25602	0	0	25601	75	0	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	1811.93	0	0	0	0	1811.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1811.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1811.93	0	1811.93	0	117.2	1595.48	287.19	46.34	133.1	139.39	163.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.07	163.07	0	140.42	140.42	0	0	46.34	1811.93	326.15	139.39	0	0	0	0	250.3	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	0	203.5	1811.93	1811.93	2015.43	302.46	302.46	0	302.46	0	0	0	0	0	0	1712.97	1811.93	1811.93	0	0	0	2015.43	0	0	0	0	0	0	0	0	2015.43	0	0	0	0	0	0	0	0	0	0	0	2015.43	0	0	0	0	0	0	0	0	0	302.46	1712.97	0	0	1811.93	1811.93	1811.93	1811.93	1811.93	0	1509.47	2015.43	1811.93	203.5	1712.97	1811.93	0	1712.97	1712.97	25601	0	1
257	25701	0	0	0	77	1	0	10	5	0	0	0	0	0	4	8	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	2379.89	0	0	0	0	2379.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379.89	0	2379.89	428.38	197.6	0	0	0	0	197.6	214.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.19	214.19	0	184.44	184.44	0	46.34	46.34	2379.89	428.38	197.6	0	0	197.6	0	197.6	1968.1	539	2379.89	1454.51	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	0	203.5	2379.89	2379.89	2583.39	411.79	411.79	0	411.79	0	0	0	0	0	0	2171.6	2379.89	2379.89	0	0	0	2583.39	0	0	0	0	0	0	0	0	2583.39	0	0	0	0	0	0	0	0	0	0	0	2583.39	0	0	0	0	0	0	0	0	0	411.79	2171.6	0	0	2379.89	2379.89	2379.89	2379.89	2379.89	0	1968.1	2583.39	2379.89	203.5	2171.6	2379.89	0	2171.6	2171.6	25701	0	0
258	25801	0	0	25802	22	0	4	10	1	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	37	168.25	168.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.07	30.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.18	0	145.18	26.13	0	0	0	0	0	0	13.07	0	0	0	0	0	0	0	0	168.25	16.42	2.52	4.12	23.07	168.25	16.42	10.94	3.25	0	0	30.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.07	13.07	0	11.25	11.25	0	26.13	26.13	145.18	26.13	0	0	0	0	0	0	132.11	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.25	168.25	0	0	0	0	168.25	0	13.07	13.07	0	13.07	0	23.07	0	0	30.6	23.07	132.11	168.25	168.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.13	132.11	168.25	0	145.18	145.18	168.25	145.18	145.18	0	132.11	0	145.18	0	132.11	0	0	132.11	132.11	25802	0	1
258	25802	0	0	25801	22	1	4	10	1	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	37	1362.92	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.86	247.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1176.06	0	1176.06	211.69	74.21	0	0	0	0	74.21	105.85	0	0	0	0	0	0	0	0	1362.92	133.02	20.44	33.39	186.86	1362.92	133.02	88.59	26.3	0	0	247.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.85	105.85	0	91.15	91.15	0	46.34	46.34	1176.06	211.69	74.21	0	0	74.21	0	74.21	996.01	539	660.62	1038.94	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.92	1362.92	0	0	0	0	1362.92	0	180.06	180.06	0	180.06	0	186.86	0	0	247.92	186.86	996.01	1362.92	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.91	996.01	1362.92	0	1176.06	1176.06	1362.92	1176.06	1176.06	0	996.01	0	1176.06	0	996.01	0	0	996.01	996.01	25802	0	0
259	25901	0	0	25902	34	1	0	10	3	0	0	0	0	0	2	7	0	0	0	0	0	15	0	0	0	72	0	0	0	1755.05	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.8	13.9	0.34	14.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	93.7	38.4	9.26	11.76	0	153.12	0	0	0	0	0	0	0	0	0	1601.93	0	1601.93	288.35	0	0	0	0	0	0	261.73	0	0	0	0	0	1755.05	0	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.73	0	261.73	225.38	0	225.38	46.34	0	0	0	0	78.99	92.67	0	0	0	670.1	539	533.98	1038.94	0.12	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1755.05	1755.05	14.24	14.24	0	0	1755.05	14.24	261.73	261.73	0	261.73	0	0	153.12	0	0	153.12	1354.44	1755.05	1755.05	0	0	0	0	0	0	0	0	0	14.24	0	0	0	14.24	0	0	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	14.24	0	0	0	414.85	1354.44	1755.05	0	0	1601.93	1755.05	1601.93	0	1601.93	1340.2	0	1601.93	14.24	1354.44	0	0	1340.2	1340.2	25901	0	0
259	25902	0	0	25901	22	0	0	10	1	0	0	0	0	0	9	7	0	0	0	0	0	15	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25901	0	1
259	25903	25902	25901	0	7	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25901	1	0
260	26001	0	0	26002	85	1	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	1348.42	0	0	0	0	1348.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348.42	0	1348.42	0	107.28	1498.69	269.76	46.34	96.52	91.88	121.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.36	121.36	0	104.5	104.5	0	0	46.34	1348.42	242.72	91.88	0	0	214.56	0	203.8	1256.53	539	1498.69	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	0	203.5	1348.42	1348.42	1551.92	213.24	213.24	0	213.24	0	0	0	0	0	0	1338.68	1348.42	1348.42	0	0	0	1551.92	0	0	0	0	0	0	0	0	1551.92	0	0	0	0	0	0	0	0	0	0	0	1551.92	0	0	0	0	0	0	0	0	0	213.24	1338.68	0	0	1348.42	1348.42	1348.42	1348.42	1348.42	0	1135.18	1551.92	1348.42	203.5	1338.68	1348.42	0	1338.68	1338.68	26001	0	0
260	26002	0	0	26001	81	0	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	1648.96	0	0	0	0	1648.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648.96	0	1648.96	0	107.28	1498.69	269.76	46.34	118.04	122.68	148.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.41	148.41	0	127.79	127.79	0	0	46.34	1648.96	296.81	122.68	0	0	0	0	225.32	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	0	203.5	1648.96	1648.96	1852.46	271.09	271.09	0	271.09	0	0	0	0	0	0	1581.37	1648.96	1648.96	0	0	0	1852.46	0	0	0	0	0	0	0	0	1852.46	0	0	0	0	0	0	0	0	0	0	0	1852.46	0	0	0	0	0	0	0	0	0	271.09	1581.37	0	0	1648.96	1648.96	1648.96	1648.96	1648.96	0	1377.87	1852.46	1648.96	203.5	1581.37	1648.96	0	1581.37	1581.37	26001	0	1
261	26101	0	0	26102	55	1	0	10	2	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	58	3217.28	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.09	667.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2776.19	0	2776.19	0	179.67	2204.89	396.88	46.34	226.22	238.22	249.86	0	0	0	0	0	0	0	0	3217.28	314.01	48.26	78.82	441.09	3217.28	314.01	209.12	62.09	78.82	3.22	667.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.86	249.86	0	215.15	215.15	0	0	46.34	2776.19	499.71	238.22	0	0	359.33	0	405.89	1826.79	539	2204.89	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3217.28	3217.28	0	0	0	0	3217.28	0	488.08	488.08	0	488.08	0	441.09	0	0	667.26	441.09	2288.11	3217.28	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929.17	2288.11	3217.28	0	2776.19	2776.19	3217.28	2776.19	2776.19	0	2288.11	0	2776.19	0	2288.11	0	0	2288.11	2288.11	26101	0	0
261	26102	0	0	26101	54	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	15	0	0	0	37	1893.15	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.55	392.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1633.6	0	1633.6	0	179.67	2204.89	396.88	46.34	133.11	121.11	147.02	0	0	0	0	0	0	0	0	1893.15	184.77	28.4	46.38	259.55	1893.15	184.77	123.05	36.54	46.38	1.89	392.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.02	147.02	0	126.6	126.6	0	0	46.34	1633.6	294.05	121.11	0	0	0	0	312.78	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893.15	1893.15	0	0	0	0	1893.15	0	268.13	268.13	0	268.13	0	259.55	0	0	392.64	259.55	1365.47	1893.15	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527.68	1365.47	1893.15	0	1633.6	1633.6	1893.15	1633.6	1633.6	0	1365.47	0	1633.6	0	1365.47	0	0	1365.47	1365.47	26101	0	1
