idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	ysemy	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bchcc_s	bed00_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	i_bchcc_ipc	i_bchcc_ilt	i_bchcc_01	i_bchcc_02	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
205	20501	0	0	20502	69	1	0	10	2	0	0	0	0	0	4	1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456.7	0	0	0	0	1456.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456.7	0	1456.7	0	96.26	1391.21	250.42	46.34	100.8	0	102.98	131.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.1	131.1	0	112.89	112.89	0	0	46.34	1456.7	262.21	102.98	0	0	0	0	197.06	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456.7	1456.7	1456.7	234.08	234.08	0	234.08	0	0	0	0	0	0	1222.62	1456.7	1456.7	0	0	0	1456.7	0	0	0	0	0	0	0	0	1456.7	0	0	0	0	0	0	0	0	0	0	0	1456.7	0	0	0	0	0	0	0	0	0	234.08	1222.62	0	0	1456.7	1456.7	1456.7	1456.7	1456.7	0	1222.62	1456.7	1456.7	0	1222.62	1456.7	0	0	1222.62	1222.62	20502	0	1
205	20502	0	0	20501	57	0	0	10	2	0	0	0	0	0	3	5	0	0	0	0	0	0	15	0	0	0	30	1536.34	1536.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.63	275.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325.71	0	1325.71	0	96.26	1391.21	250.42	46.34	91.73	0	89.55	119.31	0	0	0	0	0	0	0	0	1536.34	149.95	23.05	37.64	210.63	1536.34	149.95	99.86	25.66	0	0	275.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.31	119.31	0	102.74	102.74	0	0	46.34	1325.71	238.63	89.55	0	0	192.53	0	188	1169.73	674	0	12	0	1391.21	1287.25	0.15	0	40	0.5	0	1169.73	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	991.47	-991.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1536.34	1536.34	0	0	0	0	1536.34	0	208.86	208.86	0	208.86	0	210.63	0	0	275.47	210.63	1116.85	1536.34	1536.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1536.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419.5	1116.85	1536.34	0	1325.71	1325.71	1536.34	1325.71	1325.71	0	1116.85	0	1325.71	0	1116.85	0	0	0	1116.85	1116.85	20502	0	0
206	20601	0	0	20602	36	0	0	10	2	0	0	0	0	0	5	9	0	0	0	0	0	0	15	0	0	0	37	1018.39	1018.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.62	182.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878.77	0	878.77	0	46.62	1358.91	244.6	46.34	60.11	0	7.57	79.09	0	0	0	0	0	0	0	0	1018.39	99.39	15.28	24.95	139.62	1018.39	99.39	66.2	17.01	0	0	182.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.09	79.09	0	68.1	68.1	0	0	82.5	878.77	158.18	7.57	0	0	0	0	106.73	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018.39	1018.39	0	0	0	0	1018.39	0	86.66	86.66	0	86.66	0	139.62	0	0	182.6	139.62	792.1	1018.39	1018.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.28	792.1	1018.39	0	878.77	878.77	1018.39	878.77	878.77	0	792.1	0	878.77	0	792.1	0	0	0	792.1	792.1	20602	0	1
206	20602	0	0	20601	38	1	0	10	2	0	0	0	0	0	3	7	0	0	0	0	0	0	15	0	0	0	37	2131.26	2131.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.09	0	0	0.61	0	14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	25	0	0	0	0	0	0	0	0	0	292.2	436.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839.06	0	1839.06	0	46.62	1358.91	244.6	46.34	125.8	0	142.17	165.52	0	0	0	0	0	0	0	0	2131.26	208.01	31.97	52.22	292.2	2131.26	208.01	138.53	35.59	52.22	2.13	436.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.52	165.52	0	142.53	142.53	0	0	46.34	1839.06	331.03	142.17	0	92.67	93.24	642.45	172.42	774.49	674	0	12	0	913.69	1287.25	0.12	0	45	0.44	0	774.49	800	500	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	325.33	0.38	0.59	0	0	0	0.03	301.48	23.85	23.85	9.09	14.15	0	0	0	0.61	0	0	0	0	0	0	0	0	2131.26	2131.26	548.85	523.85	25	0	2131.26	548.85	307.68	307.68	0	307.68	0	292.2	0	0	436.48	292.2	2080.23	2131.26	2131.26	0	523.24	25.61	0	0	0	0	0	0	0	0	548.85	0	0	0	2131.26	0	0	0	0	0	0	0	0	0	0	0	0	0	25.61	0	523.24	0	0	599.88	2080.23	2131.26	0	1839.06	1839.06	2131.26	1839.06	1839.06	0	1531.38	0	1862.3	548.85	2080.23	0	0	0	1554.62	1554.62	20602	0	0
206	20603	20601	20602	0	7	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20602	1	0
207	20701	0	0	20702	55	0	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	0	15	0	0	0	37	2607.83	2607.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357.53	467.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250.29	0	2250.29	0	167.59	2087.04	375.67	46.34	180.7	0	184.32	202.53	0	0	0	0	0	0	0	0	2607.83	254.52	39.12	63.89	357.53	2607.83	254.52	169.51	43.55	0	0	467.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.53	202.53	0	174.4	174.4	0	0	46.34	2250.29	405.05	184.32	0	0	335.17	0	348.28	1731.62	674	0	12	0	1561.56	1287.25	0.15	0	55	0.36	0	1731.62	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2115.25	-2115.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2607.83	2607.83	0	0	0	0	2607.83	0	386.85	386.85	0	386.85	0	357.53	0	0	467.58	357.53	1863.45	2607.83	2607.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2607.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744.38	1863.45	2607.83	0	2250.29	2250.29	2607.83	2250.29	2250.29	0	1863.45	0	2250.29	0	1863.45	0	0	0	1863.45	1863.45	20701	0	0
207	20702	0	0	20701	58	1	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	0	15	0	0	0	37	2229.45	2229.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.66	456.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1923.8	0	1923.8	0	167.59	2087.04	375.67	46.34	154.48	0	150.85	173.14	0	0	0	0	0	0	0	0	2229.45	217.59	33.44	54.62	305.66	2229.45	217.59	144.91	37.23	54.62	2.23	456.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.14	173.14	0	149.09	149.09	0	0	46.34	1923.8	346.28	150.85	0	0	0	0	322.07	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2229.45	2229.45	0	0	0	0	2229.45	0	324	324	0	324	0	305.66	0	0	456.59	305.66	1599.8	2229.45	2229.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2229.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629.65	1599.8	2229.45	0	1923.8	1923.8	2229.45	1923.8	1923.8	0	1599.8	0	1923.8	0	1599.8	0	0	0	1599.8	1599.8	20701	0	1
207	20703	20701	20702	20704	22	1	0	10	1	0	0	0	0	0	3	7	0	0	0	0	0	0	15	0	0	0	37	2219.03	2219.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.23	454.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1914.8	0	1914.8	344.66	149.93	0	0	0	0	0	149.93	172.33	0	0	0	0	0	0	0	0	2219.03	216.58	33.29	54.37	304.23	2219.03	216.58	144.24	37.06	54.37	2.22	454.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.33	172.33	0	148.4	148.4	0	46.34	46.34	1914.8	344.66	149.93	0	0	149.93	0	149.93	1592.53	674	0	12	0	0	0	0	0	0	0	0	867.87	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	918.53	-918.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2219.03	2219.03	0	0	0	0	2219.03	0	322.26	322.26	0	322.26	0	304.23	0	0	454.46	304.23	1592.53	2219.03	2219.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2219.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.49	1592.53	2219.03	0	1914.8	1914.8	2219.03	1914.8	1914.8	0	1592.53	0	1914.8	0	1592.53	0	0	0	1592.53	1592.53	20703	0	0
207	20704	0	0	20703	21	0	4	10	1	0	0	0	0	0	6	5	0	0	0	0	0	0	15	0	0	0	7	182.36	182.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	32.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.36	0	157.36	28.33	0	0	0	0	0	0	0	14.16	0	0	0	0	0	0	0	0	182.36	17.8	2.74	4.47	25	182.36	17.8	11.85	3.05	0	0	32.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.16	14.16	0	12.2	12.2	0	28.33	28.33	157.36	28.33	0	0	0	0	0	0	143.2	674	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	182.36	182.36	0	0	0	0	182.36	0	14.16	14.16	0	14.16	0	25	0	0	32.7	25	143.2	182.36	182.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.16	143.2	182.36	0	157.36	157.36	182.36	157.36	157.36	0	143.2	0	157.36	0	143.2	0	0	0	143.2	143.2	20703	0	1
208	20801	0	0	20802	58	1	0	10	2	0	0	0	0	0	3	7	0	0	0	0	0	0	15	0	0	0	40	3162.69	3162.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.6	647.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2729.08	0	2729.08	0	93.53	1364.54	245.62	46.34	187.06	0	233.4	245.62	0	0	0	0	0	0	0	0	3162.69	308.68	47.44	77.49	433.6	3162.69	308.68	205.57	52.82	77.49	3.16	647.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.62	245.62	0	211.5	211.5	0	0	46.34	2729.08	491.24	233.4	0	0	187.06	0	280.59	1125.04	674	0	12	0	1263.61	1287.25	0.15	0	55	0.36	0	1125.04	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	902.07	-902.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3162.69	3162.69	0	0	0	0	3162.69	0	479.01	479.01	0	479.01	0	433.6	0	0	647.72	433.6	2250.07	3162.69	3162.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3162.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912.62	2250.07	3162.69	0	2729.08	2729.08	3162.69	2729.08	2729.08	0	2250.07	0	2729.08	0	2250.07	0	0	0	2250.07	2250.07	20801	0	0
208	20802	0	0	20801	53	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.53	1364.54	245.62	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.53	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20801	0	1
208	20803	20802	20801	0	25	1	0	10	1	0	0	0	0	0	3	7	0	0	0	0	0	0	15	0	0	0	48	1338.91	1338.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.56	240.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155.34	0	1155.34	207.96	72.09	0	0	0	0	0	72.09	103.98	0	0	0	0	0	0	0	0	1338.91	130.68	20.08	32.8	183.56	1338.91	130.68	87.03	22.36	0	0	240.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.98	103.98	0	89.54	89.54	0	46.34	46.34	1155.34	207.96	72.09	0	0	72.09	0	72.09	979.27	674	0	12	0	0	0	0	0	0	0	0	979.27	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	305.27	-305.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1338.91	1338.91	0	0	0	0	1338.91	0	176.07	176.07	0	176.07	0	183.56	0	0	240.07	183.56	979.27	1338.91	1338.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1338.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.63	979.27	1338.91	0	1155.34	1155.34	1338.91	1155.34	1155.34	0	979.27	0	1155.34	0	979.27	0	0	0	979.27	979.27	20803	0	0
208	20804	20802	20801	0	26	1	0	10	1	0	0	0	0	0	3	4	0	0	0	0	0	0	15	0	0	0	48	1355.91	1355.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.89	243.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170.01	0	1170.01	210.6	73.59	0	0	0	0	0	73.59	105.3	0	0	0	0	0	0	0	0	1355.91	132.34	20.34	33.22	185.89	1355.91	132.34	88.13	22.64	0	0	243.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.3	105.3	0	90.68	90.68	0	46.34	46.34	1170.01	210.6	73.59	0	0	73.59	0	73.59	991.12	674	0	12	0	0	0	0	0	0	0	0	991.12	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	317.12	-317.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355.91	1355.91	0	0	0	0	1355.91	0	178.89	178.89	0	178.89	0	185.89	0	0	243.11	185.89	991.12	1355.91	1355.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364.79	991.12	1355.91	0	1170.01	1170.01	1355.91	1170.01	1170.01	0	991.12	0	1170.01	0	991.12	0	0	0	991.12	991.12	20804	0	0
